Feedback_ID,Department,Initiative_ID,Employee_Satisfaction,Feedback_Comments,Engagement_Level
987,Marketing,1604,2,Feedback comment 987,0.1383690189051321
988,Finance,951,3,Feedback comment 988,0.6872562030967515
989,IT,768,1,Feedback comment 989,0.6545875556280021
990,Finance,1628,4,Feedback comment 990,0.8413162165037916
991,Marketing,1394,5,Feedback comment 991,0.3650342907483979
992,Sales,569,2,Feedback comment 992,0.830341170923119
993,IT,1678,1,Feedback comment 993,0.29702634594662214
994,Marketing,1662,3,Feedback comment 994,0.15049711168594837
995,IT,616,4,Feedback comment 995,0.41754245192811046
996,Finance,1652,5,Feedback comment 996,0.2535854916289978
997,Finance,76,4,Feedback comment 997,0.26412764361852314
998,Marketing,1206,4,Feedback comment 998,0.20187181403653842
999,Marketing,1920,5,Feedback comment 999,0.05621488501944061
1000,Finance,331,1,Feedback comment 1000,0.585603354546885
1001,Sales,1602,2,Feedback comment 1001,0.7025665026333435
1002,Finance,1600,3,Feedback comment 1002,0.47634122757707786
1003,Marketing,1484,4,Feedback comment 1003,0.051976824310437264
1004,HR,561,3,Feedback comment 1004,0.0018055619909351783
1005,Marketing,954,1,Feedback comment 1005,0.34250485141209996
1006,HR,219,5,Feedback comment 1006,0.7177610912303196
1007,HR,1464,3,Feedback comment 1007,0.5907393287675192
1008,HR,346,2,Feedback comment 1008,0.5945891468930804
1009,HR,817,3,Feedback comment 1009,0.2525883677076298
1010,Marketing,1901,4,Feedback comment 1010,0.11401008615775943
1011,Marketing,1838,2,Feedback comment 1011,0.3126983328503459
1012,Marketing,35,5,Feedback comment 1012,0.749921666225912
1013,Finance,1986,4,Feedback comment 1013,0.7220434875392522
1014,Finance,616,3,Feedback comment 1014,0.5568686571609316
1015,HR,1613,5,Feedback comment 1015,0.030786656293925074
1016,Marketing,1155,1,Feedback comment 1016,0.3604548170211269
1017,Finance,1456,4,Feedback comment 1017,0.4834179794794188
1018,Sales,1525,1,Feedback comment 1018,0.6616862925329465
1019,Sales,768,5,Feedback comment 1019,0.9830578867496236
1020,HR,534,1,Feedback comment 1020,0.4114226817407176
1021,HR,455,1,Feedback comment 1021,0.8312606160567918
1022,IT,1424,4,Feedback comment 1022,0.8962491440738237
1023,HR,1571,3,Feedback comment 1023,0.4246156652215749
1024,Marketing,148,3,Feedback comment 1024,0.6502499835176137
1025,IT,650,4,Feedback comment 1025,0.8744088832315082
1026,Sales,348,2,Feedback comment 1026,0.2000522486562648
1027,Sales,199,3,Feedback comment 1027,0.37308549276370184
1028,Marketing,964,3,Feedback comment 1028,0.7924385678081042
1029,HR,725,5,Feedback comment 1029,0.09913100818038767
1030,Sales,1075,3,Feedback comment 1030,0.3246951785630635
1031,Marketing,619,1,Feedback comment 1031,0.4716746970351503
1032,IT,878,5,Feedback comment 1032,0.5717587009434191
1033,Finance,793,4,Feedback comment 1033,0.14134060393422032
1034,Sales,591,5,Feedback comment 1034,0.21337278019977468
1035,HR,482,1,Feedback comment 1035,0.38192482245787207
1036,HR,650,2,Feedback comment 1036,0.36010482138977973
1037,Marketing,1452,1,Feedback comment 1037,0.8150843414464519
1038,HR,808,5,Feedback comment 1038,0.54308501691598
1039,Sales,1074,3,Feedback comment 1039,0.7660723105125431
1040,HR,1607,4,Feedback comment 1040,0.017396066042628888
1041,IT,1222,1,Feedback comment 1041,0.9267697920618765
1042,Marketing,873,5,Feedback comment 1042,0.4802599358448537
1043,Sales,1267,3,Feedback comment 1043,0.21009333381894058
1044,Marketing,1854,1,Feedback comment 1044,0.8181223697636832
1045,IT,1837,2,Feedback comment 1045,0.203125936191915
1046,HR,464,1,Feedback comment 1046,0.9250704676510865
1047,Sales,789,4,Feedback comment 1047,0.00806894131431024
1048,Sales,12,1,Feedback comment 1048,0.22400340286774112
1049,Sales,1634,5,Feedback comment 1049,0.23035983524748105
1050,Sales,1643,4,Feedback comment 1050,0.17544431824313633
1051,IT,603,2,Feedback comment 1051,0.624959365364073
1052,HR,468,4,Feedback comment 1052,0.34444414764603937
1053,Marketing,1400,1,Feedback comment 1053,0.2617951779759995
1054,Finance,969,5,Feedback comment 1054,0.776512864261671
1055,Marketing,767,1,Feedback comment 1055,0.26679237832039027
1056,HR,1106,2,Feedback comment 1056,0.2076089103946921
1057,Sales,187,2,Feedback comment 1057,0.6977378426896562
1058,Finance,1613,5,Feedback comment 1058,0.9609024050847635
1059,Marketing,1798,5,Feedback comment 1059,0.1383345222785668
1060,HR,1024,1,Feedback comment 1060,0.6615478009373348
1061,IT,506,1,Feedback comment 1061,0.5806622357541559
1062,Sales,1222,2,Feedback comment 1062,0.9148621639541107
1063,IT,1307,2,Feedback comment 1063,0.8176373304796475
1064,Marketing,21,1,Feedback comment 1064,0.49633209032680636
1065,Finance,1104,3,Feedback comment 1065,0.23622209493656743
1066,Marketing,974,5,Feedback comment 1066,0.5321689236562335
1067,IT,1608,5,Feedback comment 1067,0.3172700720953352
1068,IT,1993,1,Feedback comment 1068,0.2274208750975757
1069,IT,833,5,Feedback comment 1069,0.45518411663733094
1070,Finance,1756,5,Feedback comment 1070,0.8739226932014861
1071,HR,496,5,Feedback comment 1071,0.46886852017251324
1072,Sales,129,5,Feedback comment 1072,0.49056930555540335
1073,Finance,344,5,Feedback comment 1073,0.03641311673613923
1074,IT,1143,1,Feedback comment 1074,0.7143676917167485
1075,Sales,447,2,Feedback comment 1075,0.9374643465003464
1076,Sales,115,5,Feedback comment 1076,0.1645500167643007
1077,Finance,1756,4,Feedback comment 1077,0.28734130341174147
1078,IT,1529,3,Feedback comment 1078,0.6869956484948818
1079,Marketing,1153,2,Feedback comment 1079,0.7521112601912027
1080,IT,1859,2,Feedback comment 1080,0.8416864681946433
1081,Finance,1774,2,Feedback comment 1081,0.0021875687685547485
1082,Finance,1490,4,Feedback comment 1082,0.9421886807534336
1083,Sales,646,1,Feedback comment 1083,0.34728216587272687
1084,Finance,616,3,Feedback comment 1084,0.7895092160295683
1085,Finance,695,2,Feedback comment 1085,0.07503226900605142
1086,Sales,1994,2,Feedback comment 1086,0.10526851792918845
1087,Marketing,1426,2,Feedback comment 1087,0.7854051718504074
1088,Marketing,1140,5,Feedback comment 1088,0.001904805485698935
1089,IT,1819,3,Feedback comment 1089,0.9827350095713151
1090,Finance,648,3,Feedback comment 1090,0.8600608251901954
1091,HR,668,4,Feedback comment 1091,0.7759097959936024
1092,HR,877,1,Feedback comment 1092,0.39497487792572805
1093,HR,1523,2,Feedback comment 1093,0.6093672536393475
1094,Sales,1709,1,Feedback comment 1094,0.934752549054976
1095,Sales,1154,3,Feedback comment 1095,0.3771480682625227
1096,HR,189,3,Feedback comment 1096,0.2706144558084864
1097,IT,423,4,Feedback comment 1097,0.1672195669095211
1098,Marketing,1867,1,Feedback comment 1098,0.09771451303885093
1099,HR,118,2,Feedback comment 1099,0.7589271088070584
1100,Sales,1372,4,Feedback comment 1100,0.6570750957115237
1101,Sales,138,2,Feedback comment 1101,0.5324547582329752
1102,Finance,530,1,Feedback comment 1102,0.8169635179293925
1103,Finance,1474,3,Feedback comment 1103,0.2369194880096649
1104,Sales,1548,5,Feedback comment 1104,0.10390832408194506
1105,IT,1471,4,Feedback comment 1105,0.787621103288804
1106,Finance,466,4,Feedback comment 1106,0.08977369161843751
1107,Sales,1808,4,Feedback comment 1107,0.044414645819080056
1108,Finance,1007,3,Feedback comment 1108,0.6219682751716727
1109,Finance,258,1,Feedback comment 1109,0.15016021223612774
1110,Marketing,255,2,Feedback comment 1110,0.492318231222305
1111,IT,176,1,Feedback comment 1111,0.671718129903803
1112,Marketing,421,5,Feedback comment 1112,0.7615013856021842
1113,Marketing,825,2,Feedback comment 1113,0.03432627417052658
1114,HR,1188,1,Feedback comment 1114,0.5361971748731992
1115,Finance,1954,3,Feedback comment 1115,0.38640458893953056
1116,Finance,1497,3,Feedback comment 1116,0.7019271571988498
1117,Sales,1373,1,Feedback comment 1117,0.768528356613749
1118,Sales,934,2,Feedback comment 1118,0.018286638081444595
1119,Finance,276,5,Feedback comment 1119,0.3544253067589662
1120,Marketing,1068,2,Feedback comment 1120,0.7329330290570141
1121,Marketing,1187,5,Feedback comment 1121,0.6706904226851415
1122,IT,1460,5,Feedback comment 1122,0.6554000197479335
1123,Finance,1563,1,Feedback comment 1123,0.20010820536068574
1124,Finance,259,3,Feedback comment 1124,0.16842451067819508
1125,Finance,1121,5,Feedback comment 1125,0.07501302946318888
1126,Marketing,1632,4,Feedback comment 1126,0.2958045074825797
1127,Sales,45,3,Feedback comment 1127,0.1879177302371704
1128,Finance,437,2,Feedback comment 1128,0.910160638848782
1129,IT,996,4,Feedback comment 1129,0.7601960469437344
1130,IT,989,4,Feedback comment 1130,0.31875288050000294
1131,Finance,1413,3,Feedback comment 1131,0.7912978708433848
1132,HR,1612,5,Feedback comment 1132,0.322535522218098
1133,Finance,1699,3,Feedback comment 1133,0.802724943763963
1134,Finance,805,1,Feedback comment 1134,0.6128263680444911
1135,Sales,1378,5,Feedback comment 1135,0.8677282175825846
1136,Sales,1431,5,Feedback comment 1136,0.18498516944749333
1137,Sales,87,1,Feedback comment 1137,0.960983001079879
1138,HR,1040,3,Feedback comment 1138,0.47967661307928466
1139,Finance,49,5,Feedback comment 1139,0.8481256270836492
1140,IT,841,5,Feedback comment 1140,0.9740187721250266
1141,HR,1385,5,Feedback comment 1141,0.5754549352187348
1142,IT,1799,4,Feedback comment 1142,0.9213226445900285
1143,Finance,1428,4,Feedback comment 1143,0.685686750962016
1144,Sales,543,3,Feedback comment 1144,0.16922082136594896
1145,HR,1360,5,Feedback comment 1145,0.6075917233030192
1146,Marketing,559,1,Feedback comment 1146,0.7361233666763978
1147,HR,831,5,Feedback comment 1147,0.8061074840284252
1148,HR,1143,4,Feedback comment 1148,0.7999589652603728
1149,Marketing,1196,2,Feedback comment 1149,0.08780627754182091
1150,HR,311,4,Feedback comment 1150,0.8670478137976106
1151,Sales,1015,5,Feedback comment 1151,0.22362004020924842
1152,Marketing,88,2,Feedback comment 1152,0.2785376947842104
1153,Finance,228,2,Feedback comment 1153,0.8048875936908279
1154,Sales,902,1,Feedback comment 1154,0.8997595910210511
1155,Sales,1552,4,Feedback comment 1155,0.83126767813381
1156,Sales,1190,5,Feedback comment 1156,0.18834434924532273
1157,IT,1216,1,Feedback comment 1157,0.0937627767307917
1158,Sales,350,1,Feedback comment 1158,0.14238453522796957
1159,HR,1409,2,Feedback comment 1159,0.1942324462059607
1160,Marketing,528,4,Feedback comment 1160,0.6438941922675403
1161,HR,1072,1,Feedback comment 1161,0.5375790137883799
1162,HR,139,3,Feedback comment 1162,0.23213737300163273
1163,Finance,90,1,Feedback comment 1163,0.5333033797116676
1164,Marketing,396,2,Feedback comment 1164,0.9521855151976771
1165,Finance,441,5,Feedback comment 1165,0.9468486054873786
1166,Finance,1155,1,Feedback comment 1166,0.9587978616776927
1167,IT,1818,2,Feedback comment 1167,0.4888055474199613
1168,Finance,1218,5,Feedback comment 1168,0.24397855513156885
1169,IT,252,5,Feedback comment 1169,0.9551747487051224
1170,Marketing,865,1,Feedback comment 1170,0.6547329021873292
1171,HR,1189,4,Feedback comment 1171,0.45454300221800625
1172,Marketing,239,3,Feedback comment 1172,0.7490264524928234
1173,HR,1647,5,Feedback comment 1173,0.1635260251616758
1174,Sales,1641,1,Feedback comment 1174,0.580937362176306
1175,IT,712,5,Feedback comment 1175,0.525903840068889
1176,HR,1143,5,Feedback comment 1176,0.8489549689547065
1177,IT,658,3,Feedback comment 1177,0.610569655724694
1178,IT,916,2,Feedback comment 1178,0.4474437162179524
1179,Finance,406,1,Feedback comment 1179,0.41590119663642733
1180,HR,1777,5,Feedback comment 1180,0.5148086463374845
1181,Finance,1811,3,Feedback comment 1181,0.3790984649661563
1182,Marketing,1966,3,Feedback comment 1182,0.3518338520890588
1183,Marketing,376,2,Feedback comment 1183,0.41993672384882996
1184,Sales,1266,3,Feedback comment 1184,0.6599360822249145
1185,Finance,1972,1,Feedback comment 1185,0.4939566945991929
1186,Sales,451,5,Feedback comment 1186,0.5486816065839933
1187,Marketing,614,2,Feedback comment 1187,0.6961193286418405
1188,Marketing,32,4,Feedback comment 1188,0.33042132985217376
1189,IT,1012,5,Feedback comment 1189,0.7791539119384264
1190,Finance,753,1,Feedback comment 1190,0.3208745254401586
1191,Sales,1641,3,Feedback comment 1191,0.5677391018103146
1192,Finance,1291,4,Feedback comment 1192,0.3687947286311083
1193,IT,122,4,Feedback comment 1193,0.1756978053227407
1194,IT,728,3,Feedback comment 1194,0.35791226636637474
1195,Sales,333,3,Feedback comment 1195,0.6770563279348466
1196,Finance,1182,1,Feedback comment 1196,0.6868242102090572
1197,Sales,1389,2,Feedback comment 1197,0.18416814482762767
1198,Marketing,1888,5,Feedback comment 1198,0.28176735797829455
1199,Sales,529,3,Feedback comment 1199,0.7059387994186901
1200,IT,406,4,Feedback comment 1200,0.6261078195260514
1201,Marketing,1278,3,Feedback comment 1201,0.2831299176164347
1202,Finance,89,4,Feedback comment 1202,0.44730528398530156
1203,Sales,1100,2,Feedback comment 1203,0.4312238291422559
1204,Marketing,820,4,Feedback comment 1204,0.3787937930329419
1205,Finance,175,3,Feedback comment 1205,0.5386148288178215
1206,Marketing,773,5,Feedback comment 1206,0.9133563771464799
1207,Sales,1065,1,Feedback comment 1207,0.49244762296345335
1208,IT,1422,1,Feedback comment 1208,0.4559862776815288
1209,IT,1829,2,Feedback comment 1209,0.37539601264464995
1210,HR,400,4,Feedback comment 1210,0.6757478983011861
1211,Marketing,783,5,Feedback comment 1211,0.9564907058361035
1212,Marketing,562,4,Feedback comment 1212,0.9782426898864991
1213,Sales,1916,4,Feedback comment 1213,0.38307216010914813
1214,Marketing,1718,4,Feedback comment 1214,0.8163418785281935
1215,Sales,605,4,Feedback comment 1215,0.4189717001390717
1216,Finance,1594,1,Feedback comment 1216,0.7013181922312152
1217,Sales,804,1,Feedback comment 1217,0.19177112540619268
1218,IT,710,2,Feedback comment 1218,0.8557421899296771
1219,IT,1598,3,Feedback comment 1219,0.6825858938754676
1220,HR,1660,3,Feedback comment 1220,0.7397629219625844
1221,HR,1923,2,Feedback comment 1221,0.042091211692148356
1222,IT,814,1,Feedback comment 1222,0.25264565977752707
1223,IT,788,4,Feedback comment 1223,0.855865743976846
1224,IT,539,3,Feedback comment 1224,0.5252244799299406
1225,Sales,682,2,Feedback comment 1225,0.4042516004490899
1226,HR,1234,4,Feedback comment 1226,0.6418175901318217
1227,IT,763,2,Feedback comment 1227,0.9766764334457487
1228,Sales,475,2,Feedback comment 1228,0.8417748223600451
1229,Finance,59,5,Feedback comment 1229,0.4566772678109793
1230,HR,1924,4,Feedback comment 1230,0.2084495101236693
1231,IT,1137,2,Feedback comment 1231,0.5036184064842112
1232,HR,1722,3,Feedback comment 1232,0.5656527699337597
1233,Sales,1818,5,Feedback comment 1233,0.07895195086575935
1234,Marketing,917,3,Feedback comment 1234,0.37072439099769783
1235,Marketing,582,5,Feedback comment 1235,0.6857190463655268
1236,Sales,1497,4,Feedback comment 1236,0.703151039790689
1237,IT,1621,1,Feedback comment 1237,0.06636834535189151
1238,IT,1473,2,Feedback comment 1238,0.4791469250359198
1239,Sales,542,3,Feedback comment 1239,0.716477943953253
1240,Finance,814,2,Feedback comment 1240,0.8831613592053272
1241,Sales,6,4,Feedback comment 1241,0.03263757364898323
1242,Marketing,1216,2,Feedback comment 1242,0.22063148096602403
1243,Finance,1691,2,Feedback comment 1243,0.6747176766730544
1244,HR,201,5,Feedback comment 1244,0.2959477835500284
1245,HR,791,5,Feedback comment 1245,0.04270128150518926
1246,Marketing,625,5,Feedback comment 1246,0.7022067137704807
1247,IT,1535,2,Feedback comment 1247,0.7012072332416904
1248,Marketing,540,1,Feedback comment 1248,0.9119895754675921
1249,IT,1081,4,Feedback comment 1249,0.7290743401969897
1250,Marketing,507,1,Feedback comment 1250,0.5404201703887371
1251,Finance,1972,4,Feedback comment 1251,0.8860590601387323
1252,Sales,1038,4,Feedback comment 1252,0.27566689874238093
1253,Sales,1387,3,Feedback comment 1253,0.2276410202468775
1254,HR,471,4,Feedback comment 1254,0.012437442499630302
1255,Sales,1060,3,Feedback comment 1255,0.698715989800825
1256,Finance,707,2,Feedback comment 1256,0.5666665150846656
1257,HR,1066,4,Feedback comment 1257,0.5560487123825032
1258,Finance,1784,3,Feedback comment 1258,0.7558559270021693
1259,Marketing,10,3,Feedback comment 1259,0.3280819880444745
1260,Marketing,1512,2,Feedback comment 1260,0.7804531370610256
1261,Marketing,237,1,Feedback comment 1261,0.6057542077456801
1262,Marketing,86,4,Feedback comment 1262,0.1398606993851449
1263,Sales,1207,1,Feedback comment 1263,0.33874431805727034
1264,Marketing,304,2,Feedback comment 1264,0.9671416878145341
1265,Sales,915,5,Feedback comment 1265,0.3580136473022012
1266,Finance,1987,3,Feedback comment 1266,0.2047462234946532
1267,Finance,373,2,Feedback comment 1267,0.7700641712246331
1268,Marketing,1070,1,Feedback comment 1268,0.7508740265452262
1269,Sales,666,3,Feedback comment 1269,0.7669989744656885
1270,Sales,1395,5,Feedback comment 1270,0.6978904606434134
1271,HR,493,1,Feedback comment 1271,0.306861050140963
1272,IT,1275,4,Feedback comment 1272,0.1441644331344789
1273,IT,677,1,Feedback comment 1273,0.0020996016182890376
1274,Marketing,549,3,Feedback comment 1274,0.7030682298552614
1275,Finance,1060,5,Feedback comment 1275,0.8476182222627248
1276,HR,940,4,Feedback comment 1276,0.252050991887362
1277,Marketing,1490,4,Feedback comment 1277,0.28944272726353215
1278,Sales,1298,3,Feedback comment 1278,0.9099752371975276
1279,Marketing,68,4,Feedback comment 1279,0.7396786389034551
1280,Finance,157,3,Feedback comment 1280,0.6677031011367124
1281,IT,108,5,Feedback comment 1281,0.23681112897027867
1282,Sales,1235,5,Feedback comment 1282,0.6016045815990836
1283,Sales,1062,3,Feedback comment 1283,0.08917670643818987
1284,IT,486,4,Feedback comment 1284,0.7946643595793702
1285,Marketing,694,1,Feedback comment 1285,0.17800076661448117
1286,IT,1815,3,Feedback comment 1286,0.5041179666592848
1287,IT,1102,1,Feedback comment 1287,0.5248368180393485
1288,HR,926,5,Feedback comment 1288,0.11958952011292046
1289,HR,1586,1,Feedback comment 1289,0.5928028315733763
1290,Finance,541,2,Feedback comment 1290,0.9640766629976378
1291,Marketing,1005,1,Feedback comment 1291,0.4801809643668812
1292,Marketing,883,3,Feedback comment 1292,0.7285816637037587
1293,Sales,1702,1,Feedback comment 1293,0.3820129934807538
1294,HR,1197,1,Feedback comment 1294,0.24005904507969955
1295,Marketing,1084,1,Feedback comment 1295,0.23461001895851197
1296,Sales,1979,2,Feedback comment 1296,0.2681467958520428
1297,IT,1340,1,Feedback comment 1297,0.8360216141669544
1298,Finance,384,3,Feedback comment 1298,0.9792890823967876
1299,Sales,886,4,Feedback comment 1299,0.43396463433024157
1300,HR,1454,2,Feedback comment 1300,0.859479715690076
1301,Finance,1603,1,Feedback comment 1301,0.7361541336490103
1302,Marketing,756,5,Feedback comment 1302,0.9574789466170243
1303,IT,1328,5,Feedback comment 1303,0.411319646881393
1304,Marketing,906,2,Feedback comment 1304,0.8073314583150869
1305,HR,789,1,Feedback comment 1305,0.44795002626343516
1306,IT,1810,4,Feedback comment 1306,0.700562139262026
1307,IT,1349,5,Feedback comment 1307,0.3611116884136075
1308,Finance,733,3,Feedback comment 1308,0.8421513014689529
1309,IT,1383,2,Feedback comment 1309,0.7594732614778603
1310,Sales,725,5,Feedback comment 1310,0.9214362734331021
1311,Finance,1419,2,Feedback comment 1311,0.2315370890499836
1312,Marketing,919,5,Feedback comment 1312,0.9000069354595638
1313,IT,1911,4,Feedback comment 1313,0.4600986694089816
1314,HR,383,4,Feedback comment 1314,0.19448352484420373
1315,IT,1762,5,Feedback comment 1315,0.04190162937328723
1316,Sales,226,5,Feedback comment 1316,0.7653052815412056
1317,Sales,1752,5,Feedback comment 1317,0.47679961011348404
1318,Marketing,192,1,Feedback comment 1318,0.7167265446761553
1319,Finance,1203,1,Feedback comment 1319,0.1139718267961487
1320,Sales,907,1,Feedback comment 1320,0.4243564374702087
1321,Sales,984,2,Feedback comment 1321,0.46730664730334637
1322,IT,1887,1,Feedback comment 1322,0.02523054919457135
1323,Marketing,1939,5,Feedback comment 1323,0.5303479097904618
1324,Marketing,156,5,Feedback comment 1324,0.6200020362356049
1325,Sales,414,5,Feedback comment 1325,0.4278791758505962
1326,Finance,636,4,Feedback comment 1326,0.5337070155652176
1327,Sales,1059,1,Feedback comment 1327,0.6386194979260018
1328,HR,81,4,Feedback comment 1328,0.7764533706127434
1329,IT,1112,1,Feedback comment 1329,0.9467520517070931
1330,Sales,961,1,Feedback comment 1330,0.925175873728108
1331,IT,606,2,Feedback comment 1331,0.8540701477632976
1332,HR,102,5,Feedback comment 1332,0.7325231505570953
1333,Marketing,1532,2,Feedback comment 1333,0.06802258032866793
1334,Marketing,966,5,Feedback comment 1334,0.5286058992527151
1335,Sales,1072,4,Feedback comment 1335,0.3269303952858673
1336,Marketing,795,5,Feedback comment 1336,0.23960650291531782
1337,HR,787,3,Feedback comment 1337,0.06052237396225779
1338,Marketing,709,1,Feedback comment 1338,0.32258021297005923
1339,IT,591,1,Feedback comment 1339,0.9062425064999907
1340,Marketing,1940,4,Feedback comment 1340,0.28203851102469035
1341,Marketing,117,4,Feedback comment 1341,0.39440074710747264
1342,Finance,1644,3,Feedback comment 1342,0.03913725873620311
1343,Finance,364,1,Feedback comment 1343,0.4260409476328152
1344,Marketing,238,2,Feedback comment 1344,0.3353925938416231
1345,IT,263,4,Feedback comment 1345,0.0487182727318598
1346,Sales,701,1,Feedback comment 1346,0.06401829567408568
1347,Finance,1774,2,Feedback comment 1347,0.0819834231302089
1348,Finance,271,5,Feedback comment 1348,0.751886717046909
1349,Marketing,204,3,Feedback comment 1349,0.672365911710875
1350,Finance,1879,1,Feedback comment 1350,0.35337997861714665
1351,Marketing,1639,3,Feedback comment 1351,0.708506457497872
1352,HR,633,3,Feedback comment 1352,0.19204823471398647
1353,Marketing,1963,4,Feedback comment 1353,0.6515420330613129
1354,Marketing,497,1,Feedback comment 1354,0.7251259999262003
1355,Sales,538,2,Feedback comment 1355,0.034624812626384505
1356,HR,982,3,Feedback comment 1356,0.6566099309449777
1357,Finance,1521,3,Feedback comment 1357,0.12400429116447131
1358,Marketing,229,4,Feedback comment 1358,0.10937649948394013
1359,HR,916,4,Feedback comment 1359,0.6142886332418622
1360,Marketing,1705,3,Feedback comment 1360,0.787215065686939
1361,IT,1083,3,Feedback comment 1361,0.06335244911748017
1362,IT,326,1,Feedback comment 1362,0.64708629088174
1363,Sales,915,1,Feedback comment 1363,0.15159982430155095
1364,IT,1287,2,Feedback comment 1364,0.055306182446267727
1365,Sales,428,1,Feedback comment 1365,0.4824394922745485
1366,Marketing,1087,2,Feedback comment 1366,0.7261344882592943
1367,IT,229,3,Feedback comment 1367,0.45907224087228726
1368,Marketing,1726,1,Feedback comment 1368,0.7371729378312153
1369,IT,1185,4,Feedback comment 1369,0.41858286180067983
1370,IT,1147,3,Feedback comment 1370,0.33789409367453327
1371,IT,58,5,Feedback comment 1371,0.9342198632977394
1372,IT,1153,1,Feedback comment 1372,0.7987702292838346
1373,IT,1383,4,Feedback comment 1373,0.9841548183068172
1374,HR,1862,5,Feedback comment 1374,0.03167280134469053
1375,IT,967,3,Feedback comment 1375,0.431823500983051
1376,Sales,1603,3,Feedback comment 1376,0.3208676416718895
1377,Finance,516,4,Feedback comment 1377,0.9318556054131045
1378,IT,818,2,Feedback comment 1378,0.27702554555870507
1379,HR,1783,3,Feedback comment 1379,0.9549460984948885
1380,Finance,1742,5,Feedback comment 1380,0.7433463616339374
1381,IT,1649,3,Feedback comment 1381,0.24442713873461863
1382,HR,406,3,Feedback comment 1382,0.2755677950186798
1383,Marketing,723,2,Feedback comment 1383,0.5801089304090683
1384,Finance,384,1,Feedback comment 1384,0.08407759174102236
1385,Marketing,1956,3,Feedback comment 1385,0.4585486099624022
1386,Finance,1496,2,Feedback comment 1386,0.40310925892864935
1387,Marketing,533,2,Feedback comment 1387,0.4846949312398091
1388,IT,770,1,Feedback comment 1388,0.3975346562136145
1389,IT,1194,5,Feedback comment 1389,0.5465295098326414
1390,HR,861,3,Feedback comment 1390,0.12821301378622674
1391,IT,737,1,Feedback comment 1391,0.968457885179006
1392,Sales,1338,3,Feedback comment 1392,0.15481427857101848
1393,Sales,233,1,Feedback comment 1393,0.6457511772240098
1394,Marketing,1166,5,Feedback comment 1394,0.21596705638050984
1395,IT,1810,2,Feedback comment 1395,0.8250520610553879
1396,Finance,1321,5,Feedback comment 1396,0.27126703407898745
1397,IT,595,4,Feedback comment 1397,0.16844948220969935
1398,Marketing,1744,1,Feedback comment 1398,0.27130900432708416
1399,Finance,1458,2,Feedback comment 1399,0.4672615665426866
1400,Finance,1204,4,Feedback comment 1400,0.26184980466161156
1401,IT,695,5,Feedback comment 1401,0.019992107394129932
1402,Finance,1657,2,Feedback comment 1402,0.37251335223000304
1403,IT,651,1,Feedback comment 1403,0.458577576565913
1404,Marketing,1274,4,Feedback comment 1404,0.43408317243717287
1405,Finance,412,3,Feedback comment 1405,0.3707166082019012
1406,Finance,1433,5,Feedback comment 1406,0.272060417119379
1407,IT,1747,1,Feedback comment 1407,0.9386485751796405
1408,IT,672,1,Feedback comment 1408,0.933779285655311
1409,HR,636,5,Feedback comment 1409,0.48049903865035914
1410,IT,70,2,Feedback comment 1410,0.8846722187593232
1411,Finance,246,2,Feedback comment 1411,0.5775906126462511
1412,IT,722,1,Feedback comment 1412,0.5104244265563416
1413,Sales,1561,1,Feedback comment 1413,0.40384714378137543
1414,Sales,1110,2,Feedback comment 1414,0.44679148290035664
1415,Sales,1472,2,Feedback comment 1415,0.4419823469952
1416,IT,1774,5,Feedback comment 1416,0.6025828190585832
1417,Sales,396,2,Feedback comment 1417,0.7366682433948544
1418,Sales,1505,4,Feedback comment 1418,0.14298587978722288
1419,IT,724,2,Feedback comment 1419,0.10473350169082529
1420,HR,1743,3,Feedback comment 1420,0.8816457000089197
1421,Finance,870,2,Feedback comment 1421,0.13358690255787264
1422,Marketing,723,5,Feedback comment 1422,0.25706485919522903
1423,Finance,339,5,Feedback comment 1423,0.2731843109682235
1424,HR,561,2,Feedback comment 1424,0.42819037850877717
1425,Finance,1252,2,Feedback comment 1425,0.512140076504511
1426,Finance,308,3,Feedback comment 1426,0.09274728937734378
1427,Sales,200,1,Feedback comment 1427,0.5134225306475693
1428,Marketing,682,4,Feedback comment 1428,0.3848061629312989
1429,Sales,1051,5,Feedback comment 1429,0.860490954570908
1430,Sales,18,3,Feedback comment 1430,0.48416454707697143
1431,Marketing,297,3,Feedback comment 1431,0.30998499940911195
1432,Finance,215,3,Feedback comment 1432,0.23897510163255875
1433,Finance,35,3,Feedback comment 1433,0.1717702410546308
1434,Sales,914,1,Feedback comment 1434,0.0934784862956467
1435,Finance,1683,1,Feedback comment 1435,0.10156737955920458
1436,Finance,1262,4,Feedback comment 1436,0.8166142410048377
1437,IT,1153,5,Feedback comment 1437,0.5635125918962883
1438,Marketing,288,3,Feedback comment 1438,0.004140123006418861
1439,IT,1389,5,Feedback comment 1439,0.12725245491522896
1440,Sales,275,3,Feedback comment 1440,0.6929242592473375
1441,Marketing,1453,2,Feedback comment 1441,0.6483407861745756
1442,HR,120,3,Feedback comment 1442,0.5941039026219834
1443,Marketing,1366,4,Feedback comment 1443,0.4868049535612614
1444,Sales,1153,5,Feedback comment 1444,0.6882693128932206
1445,Sales,1146,2,Feedback comment 1445,0.7958396465005546
1446,IT,820,3,Feedback comment 1446,0.4192785608822377
1447,IT,1137,1,Feedback comment 1447,0.49333048941756374
