Initiative_ID,Change_Type,Outcome,ROI,Time_Taken,KPI_ID,KPI_Name,KPI_Value,Benchmark_Value,Event_ID,Success_Rate,Implementation_Time,Feedback_ID,Employee_Satisfaction,Engagement_Level
1060,Process Change,Successful,1.0360212917822245,6,10,Employee Engagement,21.308783842388003,84.20648050963078,473,0.8048050233489108,3,1478,4,0.5709519290763232
1060,Process Change,Successful,1.0360212917822245,6,10,Employee Engagement,21.308783842388003,84.20648050963078,473,0.8048050233489108,3,1764,3,0.43796719533870565
1060,Process Change,Successful,1.0360212917822245,6,986,Employee Engagement,33.480455732837235,NULL,473,0.8048050233489108,3,318,4,0.6124550753145458
1060,Process Change,Successful,1.0360212917822245,6,986,Employee Engagement,33.480455732837235,NULL,473,0.8048050233489108,3,892,4,0.16212390956241707
1060,Process Change,Successful,1.0360212917822245,6,986,Employee Engagement,33.480455732837235,NULL,473,0.8048050233489108,3,1255,3,0.698715989800825
1060,Process Change,Successful,1.0360212917822245,6,986,Employee Engagement,33.480455732837235,NULL,473,0.8048050233489108,3,1275,5,0.8476182222627248
1060,Process Change,Successful,1.0360212917822245,6,986,Employee Engagement,33.480455732837235,NULL,473,0.8048050233489108,3,1478,4,0.5709519290763232
1060,Process Change,Successful,1.0360212917822245,6,986,Employee Engagement,33.480455732837235,NULL,473,0.8048050233489108,3,1764,3,0.43796719533870565
1061,Process Change,Successful,0.6160630740099851,3,43,Cost Efficiency,56.82295755818858,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1061,Process Change,Successful,0.6160630740099851,3,1872,Employee Engagement,12.98627140104075,90.9534762287609,NULL,NULL,NULL,NULL,NULL,NULL
1062,Cultural Change,Successful,-0.439269703169053,7,1859,Cost Efficiency,29.85678599889201,NULL,466,0.6714437866113812,8,1283,3,0.08917670643818987
1062,Cultural Change,Successful,-0.439269703169053,7,1859,Cost Efficiency,29.85678599889201,NULL,614,0.8145335911122331,2,1283,3,0.08917670643818987
1062,Cultural Change,Successful,-0.439269703169053,7,1859,Cost Efficiency,29.85678599889201,NULL,1110,0.8752586248204668,6,1283,3,0.08917670643818987
1062,Cultural Change,Successful,-0.439269703169053,7,1865,Employee Engagement,55.6208652218864,51.43809060471891,466,0.6714437866113812,8,1283,3,0.08917670643818987
1062,Cultural Change,Successful,-0.439269703169053,7,1865,Employee Engagement,55.6208652218864,51.43809060471891,614,0.8145335911122331,2,1283,3,0.08917670643818987
1062,Cultural Change,Successful,-0.439269703169053,7,1865,Employee Engagement,55.6208652218864,51.43809060471891,1110,0.8752586248204668,6,1283,3,0.08917670643818987
1063,Cultural Change,Partially Successful,0.8863055210824937,21,1220,Change Adoption Rate,61.47545972111509,NULL,NULL,NULL,NULL,805,5,0.7757737279879048
1065,Technology Change,Partially Successful,-0.296758210768996,4,596,Cost Efficiency,82.89915358596622,88.64584621557424,1191,0.8416088964422073,10,1207,1,0.49244762296345335
1065,Technology Change,Partially Successful,-0.296758210768996,4,1178,Change Adoption Rate,3.803447150818806,72.19770341071508,1191,0.8416088964422073,10,1207,1,0.49244762296345335
1065,Technology Change,Partially Successful,-0.296758210768996,4,1178,Change Adoption Rate,3.803447150818806,89.90345911568141,1191,0.8416088964422073,10,1207,1,0.49244762296345335
1065,Technology Change,Partially Successful,-0.296758210768996,4,1007,Change Adoption Rate,94.17870953469979,58.94514022344579,1191,0.8416088964422073,10,1207,1,0.49244762296345335
1066,Technology Change,Unsuccessful,-0.2503423897414185,4,1158,Employee Engagement,13.501213242108568,94.9950752473595,NULL,NULL,NULL,945,5,0.24010004504016946
1066,Technology Change,Unsuccessful,-0.2503423897414185,4,1158,Employee Engagement,13.501213242108568,94.9950752473595,NULL,NULL,NULL,1810,4,0.9761153594924743
1066,Technology Change,Unsuccessful,-0.2503423897414185,4,1158,Employee Engagement,13.501213242108568,94.9950752473595,NULL,NULL,NULL,1257,4,0.5560487123825032
1066,Technology Change,Unsuccessful,-0.2503423897414185,4,1158,Employee Engagement,13.501213242108568,94.9950752473595,NULL,NULL,NULL,1546,4,0.9695323106542507
1067,Process Change,Partially Successful,1.622347200141606,12,1361,Change Adoption Rate,83.42673784306162,88.6016937665674,NULL,NULL,NULL,NULL,NULL,NULL
1067,Process Change,Partially Successful,1.622347200141606,12,358,Employee Engagement,84.99882388705863,77.7644617503895,NULL,NULL,NULL,NULL,NULL,NULL
1067,Process Change,Partially Successful,1.622347200141606,12,358,Employee Engagement,84.99882388705863,68.4748360952903,NULL,NULL,NULL,NULL,NULL,NULL
1069,Cultural Change,Unsuccessful,0.972637482684001,22,120,Cost Efficiency,40.32211853983283,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1070,Process Change,Unsuccessful,0.5447590256170589,21,155,Cost Efficiency,90.56965622792349,69.55169090493807,310,0.5664801927928927,2,657,2,0.9159989574475361
1070,Process Change,Unsuccessful,0.5447590256170589,21,155,Cost Efficiency,90.56965622792349,69.55169090493807,310,0.5664801927928927,2,1268,1,0.7508740265452262
1071,Process Change,Partially Successful,1.4801828912133295,8,613,Cost Efficiency,36.63906829773242,97.71552941667409,NULL,NULL,NULL,NULL,NULL,NULL
1071,Process Change,Partially Successful,1.4801828912133295,8,613,Cost Efficiency,36.63906829773242,58.725520957869385,NULL,NULL,NULL,NULL,NULL,NULL
1071,Process Change,Partially Successful,1.4801828912133295,8,613,Cost Efficiency,36.63906829773242,52.66461284676322,NULL,NULL,NULL,NULL,NULL,NULL
1072,Technology Change,Partially Successful,1.6359942476708684,2,1297,Employee Engagement,9.734935504975317,NULL,NULL,NULL,NULL,986,4,0.0703521093689663
1072,Technology Change,Partially Successful,1.6359942476708684,2,1297,Employee Engagement,9.734935504975317,NULL,NULL,NULL,NULL,1161,1,0.5375790137883799
1072,Technology Change,Partially Successful,1.6359942476708684,2,1297,Employee Engagement,9.734935504975317,NULL,NULL,NULL,NULL,1335,4,0.3269303952858673
1072,Technology Change,Partially Successful,1.6359942476708684,2,1297,Employee Engagement,9.734935504975317,NULL,NULL,NULL,NULL,1967,5,0.6445757551923806
1074,Technology Change,Successful,1.3199111705308824,17,1304,Change Adoption Rate,88.43082033579844,81.94869713865812,NULL,NULL,NULL,1039,3,0.7660723105125431
1075,Technology Change,Partially Successful,-0.421736039284573,23,1290,Cost Efficiency,39.971472693904865,NULL,1646,0.5581402092745185,2,241,3,0.43067610976242476
1075,Technology Change,Partially Successful,-0.421736039284573,23,1290,Cost Efficiency,39.971472693904865,NULL,1646,0.5581402092745185,2,1030,3,0.3246951785630635
1075,Technology Change,Partially Successful,-0.421736039284573,23,1980,Cost Efficiency,33.39253124894932,93.59267585014591,1646,0.5581402092745185,2,241,3,0.43067610976242476
1075,Technology Change,Partially Successful,-0.421736039284573,23,1980,Cost Efficiency,33.39253124894932,93.59267585014591,1646,0.5581402092745185,2,1030,3,0.3246951785630635
1075,Technology Change,Partially Successful,-0.421736039284573,23,1980,Cost Efficiency,33.39253124894932,64.88580527643717,1646,0.5581402092745185,2,241,3,0.43067610976242476
1075,Technology Change,Partially Successful,-0.421736039284573,23,1980,Cost Efficiency,33.39253124894932,64.88580527643717,1646,0.5581402092745185,2,1030,3,0.3246951785630635
1076,Technology Change,Unsuccessful,1.9605465343038162,19,897,Change Adoption Rate,63.64023283529473,62.5268307490403,547,0.9846963773294499,6,NULL,NULL,NULL
1076,Technology Change,Unsuccessful,1.9605465343038162,19,897,Change Adoption Rate,63.64023283529473,81.21640432631833,547,0.9846963773294499,6,NULL,NULL,NULL
1076,Technology Change,Unsuccessful,1.9605465343038162,19,897,Change Adoption Rate,63.64023283529473,75.8085049286369,547,0.9846963773294499,6,NULL,NULL,NULL
1076,Technology Change,Unsuccessful,1.9605465343038162,19,897,Change Adoption Rate,63.64023283529473,68.78339822819257,547,0.9846963773294499,6,NULL,NULL,NULL
1076,Technology Change,Unsuccessful,1.9605465343038162,19,897,Change Adoption Rate,63.64023283529473,73.54329080459709,547,0.9846963773294499,6,NULL,NULL,NULL
1076,Technology Change,Unsuccessful,1.9605465343038162,19,1396,Change Adoption Rate,98.64579834575254,NULL,547,0.9846963773294499,6,NULL,NULL,NULL
1076,Technology Change,Unsuccessful,1.9605465343038162,19,154,Change Adoption Rate,70.41723681764145,NULL,547,0.9846963773294499,6,NULL,NULL,NULL
1077,Process Change,Partially Successful,0.8771133088408503,22,1065,Employee Engagement,30.342528519768397,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1079,Cultural Change,Partially Successful,1.6736877570475812,14,1152,Employee Engagement,84.19820841757418,NULL,144,0.7585602390427187,9,NULL,NULL,NULL
1080,Cultural Change,Unsuccessful,0.3269299851440298,4,150,Employee Engagement,92.0482708913812,81.03461762549533,793,0.6872176655578492,9,NULL,NULL,NULL
1080,Cultural Change,Unsuccessful,0.3269299851440298,4,150,Employee Engagement,92.0482708913812,81.03461762549533,1597,0.9811414199649899,2,NULL,NULL,NULL
1080,Cultural Change,Unsuccessful,0.3269299851440298,4,150,Employee Engagement,92.0482708913812,81.03461762549533,1673,0.9771565094980994,10,NULL,NULL,NULL
1080,Cultural Change,Unsuccessful,0.3269299851440298,4,150,Employee Engagement,92.0482708913812,90.18677029134577,793,0.6872176655578492,9,NULL,NULL,NULL
1080,Cultural Change,Unsuccessful,0.3269299851440298,4,150,Employee Engagement,92.0482708913812,90.18677029134577,1597,0.9811414199649899,2,NULL,NULL,NULL
1080,Cultural Change,Unsuccessful,0.3269299851440298,4,150,Employee Engagement,92.0482708913812,90.18677029134577,1673,0.9771565094980994,10,NULL,NULL,NULL
1081,Technology Change,Partially Successful,1.8603447832837916,17,1952,Change Adoption Rate,33.75516231883622,89.71669297056621,NULL,NULL,NULL,1249,4,0.7290743401969897
1081,Technology Change,Partially Successful,1.8603447832837916,17,1952,Change Adoption Rate,33.75516231883622,89.71669297056621,NULL,NULL,NULL,1598,4,0.07728603278540469
1083,Technology Change,Unsuccessful,1.1123329979632037,7,127,Employee Engagement,77.07648545160767,NULL,NULL,NULL,NULL,513,2,0.29177927572971385
1083,Technology Change,Unsuccessful,1.1123329979632037,7,127,Employee Engagement,77.07648545160767,NULL,NULL,NULL,NULL,1361,3,0.06335244911748017
1084,Technology Change,Unsuccessful,1.7859920307356094,16,1731,Change Adoption Rate,96.58612426614204,64.97877817404817,1100,0.9349906859030708,6,1295,1,0.23461001895851197
1084,Technology Change,Unsuccessful,1.7859920307356094,16,1731,Change Adoption Rate,96.58612426614204,68.59821291328129,1100,0.9349906859030708,6,1295,1,0.23461001895851197
1084,Technology Change,Unsuccessful,1.7859920307356094,16,1731,Change Adoption Rate,96.58612426614204,54.63845097020431,1100,0.9349906859030708,6,1295,1,0.23461001895851197
1084,Technology Change,Unsuccessful,1.7859920307356094,16,1731,Change Adoption Rate,96.58612426614204,80.71662688482249,1100,0.9349906859030708,6,1295,1,0.23461001895851197
1084,Technology Change,Unsuccessful,1.7859920307356094,16,389,Employee Engagement,48.971547344474864,53.32851543271821,1100,0.9349906859030708,6,1295,1,0.23461001895851197
1084,Technology Change,Unsuccessful,1.7859920307356094,16,132,Cost Efficiency,46.471563176770545,99.86634853526809,1100,0.9349906859030708,6,1295,1,0.23461001895851197
1084,Technology Change,Unsuccessful,1.7859920307356094,16,132,Cost Efficiency,46.471563176770545,65.89257446482597,1100,0.9349906859030708,6,1295,1,0.23461001895851197
1086,Process Change,Partially Successful,1.1475304801153041,15,211,Cost Efficiency,39.37059763887431,NULL,NULL,NULL,NULL,650,5,0.07024292649161279
1088,Technology Change,Successful,0.2191474690046571,23,676,Employee Engagement,63.15394543365288,62.35370617194022,63,0.5636004705900954,1,NULL,NULL,NULL
1091,Process Change,Successful,-0.3138730517526393,13,586,Employee Engagement,0.30695390717786486,65.01951440096167,117,0.9804840594187345,4,NULL,NULL,NULL
1091,Process Change,Successful,-0.3138730517526393,13,586,Employee Engagement,0.30695390717786486,65.01951440096167,1509,0.5261095055389706,10,NULL,NULL,NULL
1091,Process Change,Successful,-0.3138730517526393,13,1756,Employee Engagement,8.016149448557652,75.4094255036717,117,0.9804840594187345,4,NULL,NULL,NULL
1091,Process Change,Successful,-0.3138730517526393,13,1756,Employee Engagement,8.016149448557652,75.4094255036717,1509,0.5261095055389706,10,NULL,NULL,NULL
1091,Process Change,Successful,-0.3138730517526393,13,1756,Employee Engagement,8.016149448557652,96.75225680145041,117,0.9804840594187345,4,NULL,NULL,NULL
1091,Process Change,Successful,-0.3138730517526393,13,1756,Employee Engagement,8.016149448557652,96.75225680145041,1509,0.5261095055389706,10,NULL,NULL,NULL
1094,Process Change,Successful,0.51148755838666,3,1164,Change Adoption Rate,52.80761768665118,NULL,1979,0.8002889090820102,7,1681,4,0.8895740917471958
1095,Process Change,Unsuccessful,0.6776663972008956,18,1407,Employee Engagement,49.08294505761687,NULL,NULL,NULL,NULL,1839,1,0.6610440255533204
1096,Cultural Change,Successful,1.710158602632343,2,1453,Change Adoption Rate,83.22479191227501,NULL,381,0.6814719525723711,3,NULL,NULL,NULL
1096,Cultural Change,Successful,1.710158602632343,2,544,Change Adoption Rate,7.215677602825188,NULL,381,0.6814719525723711,3,NULL,NULL,NULL
1097,Technology Change,Unsuccessful,1.1041215976976642,8,1281,Cost Efficiency,46.44951018173017,72.24158774240857,1029,0.7249596510245258,7,NULL,NULL,NULL
1100,Technology Change,Partially Successful,1.7213736045530563,5,1746,Employee Engagement,25.808660037968835,83.43503673916317,NULL,NULL,NULL,1203,2,0.4312238291422559
1100,Technology Change,Partially Successful,1.7213736045530563,5,407,Cost Efficiency,1.68754532367279,NULL,NULL,NULL,NULL,1203,2,0.4312238291422559
1100,Technology Change,Partially Successful,1.7213736045530563,5,1490,Cost Efficiency,99.93227631110283,80.54502858091932,NULL,NULL,NULL,1203,2,0.4312238291422559
1100,Technology Change,Partially Successful,1.7213736045530563,5,1490,Cost Efficiency,99.93227631110283,94.38637297233592,NULL,NULL,NULL,1203,2,0.4312238291422559
1104,Cultural Change,Successful,1.0993629481169969,4,1670,Employee Engagement,3.970551777504139,51.0873383185699,297,0.9546695933287858,2,887,1,0.6072698807477659
1104,Cultural Change,Successful,1.0993629481169969,4,1670,Employee Engagement,3.970551777504139,51.0873383185699,297,0.9546695933287858,2,1065,3,0.23622209493656743
1104,Cultural Change,Successful,1.0993629481169969,4,1670,Employee Engagement,3.970551777504139,51.0873383185699,297,0.9546695933287858,2,1644,4,0.3384506803938159
1104,Cultural Change,Successful,1.0993629481169969,4,1670,Employee Engagement,3.970551777504139,51.0873383185699,447,0.6641399120672123,9,887,1,0.6072698807477659
1104,Cultural Change,Successful,1.0993629481169969,4,1670,Employee Engagement,3.970551777504139,51.0873383185699,447,0.6641399120672123,9,1065,3,0.23622209493656743
1104,Cultural Change,Successful,1.0993629481169969,4,1670,Employee Engagement,3.970551777504139,51.0873383185699,447,0.6641399120672123,9,1644,4,0.3384506803938159
1104,Cultural Change,Successful,1.0993629481169969,4,1412,Cost Efficiency,89.70041885600571,NULL,297,0.9546695933287858,2,887,1,0.6072698807477659
1104,Cultural Change,Successful,1.0993629481169969,4,1412,Cost Efficiency,89.70041885600571,NULL,297,0.9546695933287858,2,1065,3,0.23622209493656743
1104,Cultural Change,Successful,1.0993629481169969,4,1412,Cost Efficiency,89.70041885600571,NULL,297,0.9546695933287858,2,1644,4,0.3384506803938159
1104,Cultural Change,Successful,1.0993629481169969,4,1412,Cost Efficiency,89.70041885600571,NULL,447,0.6641399120672123,9,887,1,0.6072698807477659
1104,Cultural Change,Successful,1.0993629481169969,4,1412,Cost Efficiency,89.70041885600571,NULL,447,0.6641399120672123,9,1065,3,0.23622209493656743
1104,Cultural Change,Successful,1.0993629481169969,4,1412,Cost Efficiency,89.70041885600571,NULL,447,0.6641399120672123,9,1644,4,0.3384506803938159
1110,Technology Change,Unsuccessful,0.37989001910586284,23,1401,Employee Engagement,90.46418956289376,50.859531146140476,NULL,NULL,NULL,1414,2,0.44679148290035664
1111,Technology Change,Partially Successful,1.2788437934809351,21,592,Cost Efficiency,42.58012060720624,NULL,502,0.697001992747818,5,450,5,0.5208691617521608
1111,Technology Change,Partially Successful,1.2788437934809351,21,592,Cost Efficiency,42.58012060720624,NULL,502,0.697001992747818,5,1604,1,0.7139081009227117
1111,Technology Change,Partially Successful,1.2788437934809351,21,20,Cost Efficiency,90.6614225323814,NULL,502,0.697001992747818,5,450,5,0.5208691617521608
1111,Technology Change,Partially Successful,1.2788437934809351,21,20,Cost Efficiency,90.6614225323814,NULL,502,0.697001992747818,5,1604,1,0.7139081009227117
1112,Technology Change,Partially Successful,-0.21139659388077225,3,1509,Cost Efficiency,65.00414842719069,68.51535801576165,NULL,NULL,NULL,155,5,0.7193508183736602
1112,Technology Change,Partially Successful,-0.21139659388077225,3,1509,Cost Efficiency,65.00414842719069,68.51535801576165,NULL,NULL,NULL,1329,1,0.9467520517070931
1112,Technology Change,Partially Successful,-0.21139659388077225,3,1509,Cost Efficiency,65.00414842719069,73.53271861448438,NULL,NULL,NULL,155,5,0.7193508183736602
1112,Technology Change,Partially Successful,-0.21139659388077225,3,1509,Cost Efficiency,65.00414842719069,73.53271861448438,NULL,NULL,NULL,1329,1,0.9467520517070931
1112,Technology Change,Partially Successful,-0.21139659388077225,3,1509,Cost Efficiency,65.00414842719069,95.64789104304216,NULL,NULL,NULL,155,5,0.7193508183736602
1112,Technology Change,Partially Successful,-0.21139659388077225,3,1509,Cost Efficiency,65.00414842719069,95.64789104304216,NULL,NULL,NULL,1329,1,0.9467520517070931
1113,Cultural Change,Successful,-0.0035916219780866565,15,1017,Employee Engagement,24.334729727959825,55.51439959880825,NULL,NULL,NULL,1715,2,0.4497539619938965
1113,Cultural Change,Successful,-0.0035916219780866565,15,1017,Employee Engagement,24.334729727959825,55.51439959880825,NULL,NULL,NULL,1569,3,0.5127874118084046
1114,Cultural Change,Successful,1.0504998663335015,6,730,Change Adoption Rate,81.35644542450196,NULL,NULL,NULL,NULL,334,4,0.6126243856074937
1114,Cultural Change,Successful,1.0504998663335015,6,730,Change Adoption Rate,81.35644542450196,NULL,NULL,NULL,NULL,1633,2,0.8966493134477975
1115,Technology Change,Unsuccessful,1.867486722897115,13,1545,Cost Efficiency,92.62311025393022,NULL,441,0.6360601311011653,3,187,1,0.07157729228646459
1115,Technology Change,Unsuccessful,1.867486722897115,13,1545,Cost Efficiency,92.62311025393022,NULL,1780,0.5549049363287523,9,187,1,0.07157729228646459
1115,Technology Change,Unsuccessful,1.867486722897115,13,1988,Change Adoption Rate,21.809386186239067,74.8532890555997,441,0.6360601311011653,3,187,1,0.07157729228646459
1115,Technology Change,Unsuccessful,1.867486722897115,13,1988,Change Adoption Rate,21.809386186239067,74.8532890555997,1780,0.5549049363287523,9,187,1,0.07157729228646459
1117,Process Change,Successful,1.4538002188549877,16,682,Employee Engagement,35.775158321536146,NULL,1882,0.6306893452125582,6,694,4,0.6095491283828687
1117,Process Change,Successful,1.4538002188549877,16,682,Employee Engagement,35.775158321536146,NULL,1882,0.6306893452125582,6,727,4,0.6976205363302882
1117,Process Change,Successful,1.4538002188549877,16,682,Employee Engagement,35.775158321536146,NULL,1882,0.6306893452125582,6,1843,2,0.22845258309136052
1117,Process Change,Successful,1.4538002188549877,16,1316,Employee Engagement,17.918905401928555,NULL,1882,0.6306893452125582,6,694,4,0.6095491283828687
1117,Process Change,Successful,1.4538002188549877,16,1316,Employee Engagement,17.918905401928555,NULL,1882,0.6306893452125582,6,727,4,0.6976205363302882
1117,Process Change,Successful,1.4538002188549877,16,1316,Employee Engagement,17.918905401928555,NULL,1882,0.6306893452125582,6,1843,2,0.22845258309136052
1118,Process Change,Partially Successful,1.6692701053155212,3,921,Employee Engagement,97.16984676824514,NULL,839,0.9940247749798812,8,NULL,NULL,NULL
1119,Cultural Change,Partially Successful,0.12251324989140566,11,1870,Employee Engagement,64.80708434439492,54.82079937454969,NULL,NULL,NULL,662,3,0.1824306603213386
1119,Cultural Change,Partially Successful,0.12251324989140566,11,1870,Employee Engagement,64.80708434439492,54.82079937454969,NULL,NULL,NULL,927,5,0.43488850902052567
1121,Cultural Change,Partially Successful,0.18854375708404414,10,587,Employee Engagement,25.398125036758724,NULL,924,0.6817487386484473,3,1125,5,0.07501302946318888
1122,Process Change,Unsuccessful,-0.34267021454876656,5,1771,Cost Efficiency,50.429755469060375,62.445260073971966,39,0.5363246691931121,10,295,1,0.7848708162565224
1122,Process Change,Unsuccessful,-0.34267021454876656,5,1771,Cost Efficiency,50.429755469060375,62.445260073971966,291,0.7691621303920788,6,295,1,0.7848708162565224
1122,Process Change,Unsuccessful,-0.34267021454876656,5,1771,Cost Efficiency,50.429755469060375,53.85310332431077,39,0.5363246691931121,10,295,1,0.7848708162565224
1122,Process Change,Unsuccessful,-0.34267021454876656,5,1771,Cost Efficiency,50.429755469060375,53.85310332431077,291,0.7691621303920788,6,295,1,0.7848708162565224
1122,Process Change,Unsuccessful,-0.34267021454876656,5,1771,Cost Efficiency,50.429755469060375,73.31243832761197,39,0.5363246691931121,10,295,1,0.7848708162565224
1122,Process Change,Unsuccessful,-0.34267021454876656,5,1771,Cost Efficiency,50.429755469060375,73.31243832761197,291,0.7691621303920788,6,295,1,0.7848708162565224
1124,Technology Change,Successful,0.3743322306013235,17,521,Change Adoption Rate,75.9203347912182,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1125,Process Change,Unsuccessful,-0.24344530627288014,5,1641,Employee Engagement,62.27341382283142,83.24906352783148,56,0.8085475443376389,10,1605,4,0.9508694606746175
1127,Process Change,Unsuccessful,1.4667704660540666,1,291,Change Adoption Rate,33.87602857768483,81.43994255289263,1257,0.7670466161272204,4,NULL,NULL,NULL
1127,Process Change,Unsuccessful,1.4667704660540666,1,291,Change Adoption Rate,33.87602857768483,81.43994255289263,1394,0.6168211715360473,4,NULL,NULL,NULL
1127,Process Change,Unsuccessful,1.4667704660540666,1,291,Change Adoption Rate,33.87602857768483,72.77660890216066,1257,0.7670466161272204,4,NULL,NULL,NULL
1127,Process Change,Unsuccessful,1.4667704660540666,1,291,Change Adoption Rate,33.87602857768483,72.77660890216066,1394,0.6168211715360473,4,NULL,NULL,NULL
1127,Process Change,Unsuccessful,1.4667704660540666,1,970,Cost Efficiency,11.64946234206975,NULL,1257,0.7670466161272204,4,NULL,NULL,NULL
1127,Process Change,Unsuccessful,1.4667704660540666,1,970,Cost Efficiency,11.64946234206975,NULL,1394,0.6168211715360473,4,NULL,NULL,NULL
1127,Process Change,Unsuccessful,1.4667704660540666,1,1076,Cost Efficiency,77.23088865668126,77.43103168047925,1257,0.7670466161272204,4,NULL,NULL,NULL
1127,Process Change,Unsuccessful,1.4667704660540666,1,1076,Cost Efficiency,77.23088865668126,77.43103168047925,1394,0.6168211715360473,4,NULL,NULL,NULL
1127,Process Change,Unsuccessful,1.4667704660540666,1,1076,Cost Efficiency,77.23088865668126,69.47269030945968,1257,0.7670466161272204,4,NULL,NULL,NULL
1127,Process Change,Unsuccessful,1.4667704660540666,1,1076,Cost Efficiency,77.23088865668126,69.47269030945968,1394,0.6168211715360473,4,NULL,NULL,NULL
1127,Process Change,Unsuccessful,1.4667704660540666,1,1076,Cost Efficiency,77.23088865668126,98.94561214175053,1257,0.7670466161272204,4,NULL,NULL,NULL
1127,Process Change,Unsuccessful,1.4667704660540666,1,1076,Cost Efficiency,77.23088865668126,98.94561214175053,1394,0.6168211715360473,4,NULL,NULL,NULL
1127,Process Change,Unsuccessful,1.4667704660540666,1,932,Change Adoption Rate,79.63999093385962,97.67214943810684,1257,0.7670466161272204,4,NULL,NULL,NULL
1127,Process Change,Unsuccessful,1.4667704660540666,1,932,Change Adoption Rate,79.63999093385962,97.67214943810684,1394,0.6168211715360473,4,NULL,NULL,NULL
1130,Cultural Change,Unsuccessful,1.9054423885982326,19,22,Cost Efficiency,13.768325709227547,NULL,1709,0.924688067756926,5,24,3,0.7145669893979804
1130,Cultural Change,Unsuccessful,1.9054423885982326,19,22,Cost Efficiency,13.768325709227547,NULL,1709,0.924688067756926,5,1677,2,0.04762710929747471
1130,Cultural Change,Unsuccessful,1.9054423885982326,19,1016,Employee Engagement,75.14598395684983,96.24054454791454,1709,0.924688067756926,5,24,3,0.7145669893979804
1130,Cultural Change,Unsuccessful,1.9054423885982326,19,1016,Employee Engagement,75.14598395684983,96.24054454791454,1709,0.924688067756926,5,1677,2,0.04762710929747471
1130,Cultural Change,Unsuccessful,1.9054423885982326,19,1016,Employee Engagement,75.14598395684983,98.81138335339416,1709,0.924688067756926,5,24,3,0.7145669893979804
1130,Cultural Change,Unsuccessful,1.9054423885982326,19,1016,Employee Engagement,75.14598395684983,98.81138335339416,1709,0.924688067756926,5,1677,2,0.04762710929747471
1131,Cultural Change,Successful,0.42357784529113474,19,1830,Employee Engagement,33.31962832975294,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1131,Cultural Change,Successful,0.42357784529113474,19,686,Employee Engagement,28.280269032833928,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1135,Cultural Change,Partially Successful,0.5986895983328209,18,1861,Change Adoption Rate,74.18900997422541,NULL,157,0.6473265402872461,4,78,5,0.5324244439266008
1135,Cultural Change,Partially Successful,0.5986895983328209,18,1861,Change Adoption Rate,74.18900997422541,NULL,1464,0.7859926492006827,4,78,5,0.5324244439266008
1136,Technology Change,Partially Successful,0.40490125553102596,11,904,Cost Efficiency,30.943940722364694,NULL,NULL,NULL,NULL,794,3,0.013121961479814703
1137,Process Change,Successful,1.8122740038729033,23,1059,Cost Efficiency,79.27980266605633,59.0546925590933,586,0.5895245515329597,10,1231,2,0.5036184064842112
1137,Process Change,Successful,1.8122740038729033,23,1059,Cost Efficiency,79.27980266605633,59.0546925590933,586,0.5895245515329597,10,1447,1,0.49333048941756374
1137,Process Change,Successful,1.8122740038729033,23,1059,Cost Efficiency,79.27980266605633,59.0546925590933,1884,0.7254822468862017,4,1231,2,0.5036184064842112
1137,Process Change,Successful,1.8122740038729033,23,1059,Cost Efficiency,79.27980266605633,59.0546925590933,1884,0.7254822468862017,4,1447,1,0.49333048941756374
1137,Process Change,Successful,1.8122740038729033,23,1179,Change Adoption Rate,78.57357564166615,98.05954928964421,586,0.5895245515329597,10,1231,2,0.5036184064842112
1137,Process Change,Successful,1.8122740038729033,23,1179,Change Adoption Rate,78.57357564166615,98.05954928964421,586,0.5895245515329597,10,1447,1,0.49333048941756374
1137,Process Change,Successful,1.8122740038729033,23,1179,Change Adoption Rate,78.57357564166615,98.05954928964421,1884,0.7254822468862017,4,1231,2,0.5036184064842112
1137,Process Change,Successful,1.8122740038729033,23,1179,Change Adoption Rate,78.57357564166615,98.05954928964421,1884,0.7254822468862017,4,1447,1,0.49333048941756374
1137,Process Change,Successful,1.8122740038729033,23,1179,Change Adoption Rate,78.57357564166615,73.41408970659123,586,0.5895245515329597,10,1231,2,0.5036184064842112
1137,Process Change,Successful,1.8122740038729033,23,1179,Change Adoption Rate,78.57357564166615,73.41408970659123,586,0.5895245515329597,10,1447,1,0.49333048941756374
1137,Process Change,Successful,1.8122740038729033,23,1179,Change Adoption Rate,78.57357564166615,73.41408970659123,1884,0.7254822468862017,4,1231,2,0.5036184064842112
1137,Process Change,Successful,1.8122740038729033,23,1179,Change Adoption Rate,78.57357564166615,73.41408970659123,1884,0.7254822468862017,4,1447,1,0.49333048941756374
1137,Process Change,Successful,1.8122740038729033,23,1179,Change Adoption Rate,78.57357564166615,50.37834564132165,586,0.5895245515329597,10,1231,2,0.5036184064842112
1137,Process Change,Successful,1.8122740038729033,23,1179,Change Adoption Rate,78.57357564166615,50.37834564132165,586,0.5895245515329597,10,1447,1,0.49333048941756374
