Initiative_ID,Change_Type,Outcome,ROI,Time_Taken
1095,Process Change,Unsuccessful,0.6776663972008956,18
1096,Cultural Change,Successful,1.710158602632343,2
1097,Technology Change,Unsuccessful,1.1041215976976642,8
1098,Process Change,Successful,-0.48847727760480086,20
1099,Process Change,Successful,0.7011043433591468,19
1100,Technology Change,Partially Successful,1.7213736045530563,5
1101,Technology Change,Unsuccessful,-0.010434961832492373,7
1102,Cultural Change,Successful,1.4019531359694006,18
1103,Technology Change,Successful,0.9660135968301216,10
1104,Cultural Change,Successful,1.0993629481169969,4
1105,Cultural Change,Partially Successful,1.9549282144503906,9
1106,Process Change,Unsuccessful,-0.218872943512869,20
1107,Cultural Change,Unsuccessful,-0.4252314236200734,9
1108,Cultural Change,Successful,0.6438229012494985,22
1109,Process Change,Successful,-0.37231265674451436,17
1110,Technology Change,Unsuccessful,0.37989001910586284,23
1111,Technology Change,Partially Successful,1.2788437934809351,21
1112,Technology Change,Partially Successful,-0.21139659388077225,3
1113,Cultural Change,Successful,-0.0035916219780866565,15
1114,Cultural Change,Successful,1.0504998663335015,6
1115,Technology Change,Unsuccessful,1.867486722897115,13
1116,Cultural Change,Successful,1.2828690008403454,5
1117,Process Change,Successful,1.4538002188549877,16
1118,Process Change,Partially Successful,1.6692701053155212,3
1119,Cultural Change,Partially Successful,0.12251324989140566,11
1120,Cultural Change,Successful,1.8725469471907563,5
1121,Cultural Change,Partially Successful,0.18854375708404414,10
1122,Process Change,Unsuccessful,-0.34267021454876656,5
1123,Process Change,Unsuccessful,-0.3386141011599784,23
1124,Technology Change,Successful,0.3743322306013235,17
1125,Process Change,Unsuccessful,-0.24344530627288014,5
1126,Process Change,Unsuccessful,-0.036990737956862474,12
1127,Process Change,Unsuccessful,1.4667704660540666,1
1128,Cultural Change,Successful,0.9572178926643637,9
1129,Cultural Change,Partially Successful,1.4734417856692041,10
1130,Cultural Change,Unsuccessful,1.9054423885982326,19
1131,Cultural Change,Successful,0.42357784529113474,19
1132,Process Change,Unsuccessful,-0.26507706563814637,4
1133,Technology Change,Successful,-0.3476911218230134,16
1134,Process Change,Partially Successful,1.2202425564380714,14
1135,Cultural Change,Partially Successful,0.5986895983328209,18
1136,Technology Change,Partially Successful,0.40490125553102596,11
1137,Process Change,Successful,1.8122740038729033,23
1138,Technology Change,Successful,0.2591539310162001,16
1139,Technology Change,Unsuccessful,1.0752602997948428,12
1140,Technology Change,Unsuccessful,0.331662279540043,20
1141,Technology Change,Unsuccessful,1.4051892436126039,17
1142,Cultural Change,Partially Successful,0.8808235644225288,7
1143,Technology Change,Partially Successful,1.6288421666670647,3
1144,Cultural Change,Unsuccessful,-0.4052452890057316,16
1145,Process Change,Successful,0.267807775521143,23
1146,Cultural Change,Successful,0.22857697224507434,16
1147,Technology Change,Unsuccessful,1.0019732144793418,11
1148,Cultural Change,Unsuccessful,1.950145191526797,2
1149,Cultural Change,Successful,1.5860413308697736,21
1150,Process Change,Unsuccessful,-0.12031275502082561,22
1151,Process Change,Unsuccessful,-0.12107722552885902,6
1152,Technology Change,Unsuccessful,1.9140041288536591,4
1153,Cultural Change,Successful,-0.3147284970615187,22
1154,Process Change,Partially Successful,-0.4683643360043811,1
1155,Process Change,Unsuccessful,-0.23671263002404141,20
1156,Cultural Change,Partially Successful,0.9494158991681823,3
1157,Cultural Change,Partially Successful,0.2987348160411101,20
1158,Process Change,Successful,1.8422175034463324,14
1159,Process Change,Successful,0.4001056380228747,3
1160,Cultural Change,Unsuccessful,1.115082004878107,19
1161,Process Change,Successful,0.678989363591529,21
1162,Cultural Change,Successful,1.5281064249722838,13
1163,Process Change,Unsuccessful,1.1328723234493796,15
1164,Cultural Change,Partially Successful,0.4653246369810248,18
1165,Process Change,Partially Successful,0.7379460758788157,6
1166,Process Change,Successful,0.41521106001383024,16
1167,Cultural Change,Successful,1.160735409041478,8
1168,Process Change,Successful,-0.014773553217092117,19
1169,Cultural Change,Successful,1.2392082324599283,4
1170,Process Change,Partially Successful,-0.18729107078738855,2
1171,Technology Change,Partially Successful,-0.1648877887334783,21
1172,Technology Change,Partially Successful,0.8058671891552709,15
1173,Process Change,Successful,1.6206925663102654,9
1174,Process Change,Unsuccessful,1.6165552682992859,3
1175,Cultural Change,Successful,-0.44344645483795087,13
1176,Cultural Change,Successful,-0.1908762464444101,23
1177,Technology Change,Unsuccessful,-0.3004205674248879,5
1178,Cultural Change,Successful,0.7721211706991853,4
1179,Process Change,Partially Successful,0.8969960338794469,7
1180,Process Change,Successful,1.7375105522779708,3
1181,Cultural Change,Successful,1.1301752831954877,18
1182,Cultural Change,Partially Successful,0.2637221763778377,18
1183,Technology Change,Unsuccessful,0.5072112347267972,1
1184,Cultural Change,Partially Successful,0.9747238158887086,15
1185,Cultural Change,Partially Successful,-0.47455716187957586,8
1186,Cultural Change,Successful,1.6598000050696102,9
1187,Cultural Change,Unsuccessful,1.1843812193171241,12
1188,Process Change,Partially Successful,1.8298649078890126,16
1189,Process Change,Successful,0.7000901527860424,11
1190,Technology Change,Successful,1.226680814768321,23
1191,Process Change,Successful,0.19272586855971596,9
1192,Cultural Change,Unsuccessful,0.5134050139558721,5
1193,Cultural Change,Unsuccessful,0.726092864782782,11
1194,Cultural Change,Partially Successful,1.6417560377298042,13
1195,Process Change,Unsuccessful,-0.1746996229163773,19
1196,Process Change,Unsuccessful,-0.17613636189309817,3
1197,Cultural Change,Unsuccessful,-0.4326809309581787,3
1198,Cultural Change,Successful,-0.06364686648422474,14
1199,Process Change,Partially Successful,0.9121450487494656,3
1200,Cultural Change,Unsuccessful,-0.2824543724248425,21
1201,Process Change,Partially Successful,1.009386099555181,19
1202,Process Change,Unsuccessful,0.8303685937097633,10
1203,Process Change,Partially Successful,0.8865612550780155,19
1204,Technology Change,Successful,1.1096657064827808,19
1205,Process Change,Partially Successful,-0.09148917006640261,10
1206,Process Change,Unsuccessful,-0.31292708116682205,3
1207,Technology Change,Partially Successful,1.5913359543080858,12
1208,Process Change,Partially Successful,0.2174552664128817,14
1209,Technology Change,Partially Successful,1.94774093512055,6
1210,Cultural Change,Partially Successful,-0.3792303428641817,8
1211,Technology Change,Successful,1.7825509460621496,22
1212,Cultural Change,Partially Successful,0.4747420552906185,20
1213,Cultural Change,Unsuccessful,1.9635618411289961,18
1214,Process Change,Successful,1.7781939793770674,16
1215,Process Change,Successful,1.934364471543728,20
1216,Cultural Change,Successful,0.5759072477110279,13
1217,Process Change,Partially Successful,0.4358064695359214,17
1218,Technology Change,Partially Successful,1.4113317915347032,11
1219,Process Change,Partially Successful,0.3445971061977233,5
1220,Process Change,Successful,1.2393665432762564,11
1221,Cultural Change,Partially Successful,0.0360554969026865,13
1222,Cultural Change,Partially Successful,1.382126162674735,13
1223,Technology Change,Unsuccessful,0.15647403024316464,11
1224,Technology Change,Unsuccessful,1.1329613085736385,1
1225,Cultural Change,Partially Successful,0.08809940823481877,19
1226,Technology Change,Partially Successful,-0.0456651352322594,10
1227,Process Change,Successful,-0.24217826166981993,12
1228,Technology Change,Unsuccessful,0.8623650354434493,10
1229,Technology Change,Partially Successful,1.597007299571239,1
1230,Process Change,Partially Successful,0.8222903762472813,13
1231,Cultural Change,Partially Successful,1.3024350175486525,1
1232,Technology Change,Successful,0.8411535378697077,15
1233,Technology Change,Unsuccessful,-0.16609945411819826,20
1234,Process Change,Partially Successful,1.1467027078561478,6
1235,Cultural Change,Partially Successful,0.4605343978959293,1
1236,Process Change,Unsuccessful,0.6393469895932298,6
1237,Technology Change,Partially Successful,1.2383036222053723,18
1238,Technology Change,Unsuccessful,-0.47256841541375255,9
1239,Cultural Change,Unsuccessful,1.7997884832200297,21
1240,Cultural Change,Successful,0.7276045131594415,15
1241,Cultural Change,Partially Successful,0.40807256226073196,12
1242,Process Change,Successful,-0.0010702250927800416,19
1243,Process Change,Unsuccessful,0.3588093416600162,5
1244,Process Change,Unsuccessful,-0.1500543770997843,22
1245,Technology Change,Unsuccessful,0.4447997215464956,16
1246,Technology Change,Successful,0.4451544099887821,8
1247,Technology Change,Partially Successful,1.9391686127388494,5
1248,Cultural Change,Partially Successful,-0.16872844991737423,21
1249,Process Change,Successful,1.2310202482807027,6
1250,Technology Change,Unsuccessful,0.22033664090235483,21
1251,Process Change,Successful,0.7182790298264332,1
1252,Technology Change,Successful,0.7013935041863686,23
1253,Process Change,Partially Successful,-0.11520718439260569,16
1254,Process Change,Successful,1.1068616362435364,19
1255,Cultural Change,Unsuccessful,1.161540069077502,10
1256,Technology Change,Unsuccessful,-0.31677612804044974,3
1257,Cultural Change,Partially Successful,-0.17420892453630082,19
1258,Cultural Change,Partially Successful,-0.37968416070297784,19
1259,Cultural Change,Unsuccessful,1.3989364871986283,5
1260,Technology Change,Successful,0.5711468673264024,16
1261,Process Change,Unsuccessful,0.02094805620629958,6
1262,Cultural Change,Partially Successful,1.8268740245195656,18
1263,Technology Change,Unsuccessful,0.24553339535255247,23
1264,Cultural Change,Partially Successful,0.7732418647585249,16
1265,Cultural Change,Successful,0.3283499881298948,8
1266,Cultural Change,Unsuccessful,0.8474764408281432,5
1267,Process Change,Partially Successful,-0.48398651604376935,7
1268,Technology Change,Successful,1.4061389214099163,11
1269,Technology Change,Partially Successful,-0.4056483328692624,23
1270,Cultural Change,Successful,1.2276532925218857,19
1271,Technology Change,Partially Successful,1.0122179914150213,6
1272,Process Change,Successful,-0.13677437810389753,17
1273,Process Change,Unsuccessful,1.598075789206053,15
1274,Cultural Change,Successful,1.8436824795417004,7
1275,Technology Change,Unsuccessful,0.9757257481667123,4
1276,Cultural Change,Partially Successful,0.8124789843352638,23
1277,Cultural Change,Partially Successful,0.34399573489437185,22
1278,Process Change,Partially Successful,-0.3569846292986621,5
1279,Technology Change,Partially Successful,1.1401496875324209,21
1280,Technology Change,Partially Successful,1.8850871722418292,3
1281,Cultural Change,Unsuccessful,0.4217456870650611,18
1282,Cultural Change,Unsuccessful,0.5097225283376179,6
1283,Process Change,Successful,-0.05522765729709844,16
1284,Cultural Change,Successful,-0.33187356696149845,18
1285,Process Change,Partially Successful,1.9863156902109078,4
1286,Process Change,Unsuccessful,1.965848073459108,15
1287,Process Change,Partially Successful,0.20307997349438067,17
1288,Cultural Change,Successful,1.420240703200514,5
1289,Technology Change,Partially Successful,1.5720312399770506,23
1290,Technology Change,Partially Successful,0.6826383538482956,18
1291,Technology Change,Unsuccessful,-0.1739816697312478,22
1292,Technology Change,Successful,-0.3004099698611774,11
1293,Technology Change,Partially Successful,0.43212838222234695,6
1294,Process Change,Successful,1.690346853434273,5
1295,Technology Change,Successful,0.34954462779679274,8
1296,Technology Change,Successful,-0.4680675907163155,1
1297,Cultural Change,Unsuccessful,0.7432534956447674,3
1298,Cultural Change,Unsuccessful,0.8082625242146411,6
1299,Technology Change,Unsuccessful,-0.4603776757955406,21
1300,Technology Change,Unsuccessful,1.4305416238641182,14
1301,Cultural Change,Partially Successful,0.859852497501838,12
1302,Process Change,Partially Successful,1.3921730118123545,21
1303,Process Change,Partially Successful,0.5928774307691551,12
1304,Cultural Change,Partially Successful,-0.2799272297151549,10
1305,Cultural Change,Partially Successful,0.9029361494188841,20
1306,Cultural Change,Partially Successful,1.5757328372924126,8
1307,Cultural Change,Unsuccessful,0.4775862250323266,7
1308,Technology Change,Unsuccessful,1.8021383768297778,11
1309,Cultural Change,Unsuccessful,0.5826276606835643,13
1310,Process Change,Unsuccessful,0.31650093224219145,1
1311,Process Change,Partially Successful,1.967117978019766,8
1312,Technology Change,Partially Successful,-0.3653078423340376,4
1313,Technology Change,Partially Successful,0.8402137538532801,5
1314,Cultural Change,Unsuccessful,1.6708410611985323,3
1315,Process Change,Unsuccessful,0.300395278333092,22
1316,Technology Change,Partially Successful,1.9897500820179062,10
1317,Technology Change,Unsuccessful,-0.43142608296532503,8
1318,Process Change,Successful,-0.2063534186259004,7
1319,Cultural Change,Partially Successful,1.003679289043586,8
1320,Cultural Change,Unsuccessful,-0.4351306279162255,18
1321,Process Change,Partially Successful,0.6359628387133127,21
1322,Technology Change,Unsuccessful,0.2989124780455886,12
1323,Process Change,Partially Successful,1.419665617930077,8
1324,Process Change,Partially Successful,1.4863499020660762,14
1325,Technology Change,Unsuccessful,0.9632489202715186,6
1326,Process Change,Successful,-0.22827750559565857,17
1327,Cultural Change,Unsuccessful,1.1431966847560862,1
1328,Process Change,Successful,0.23942442766794492,13
1329,Cultural Change,Successful,0.2276052092125429,23
1330,Cultural Change,Unsuccessful,-0.44193282131802497,9
1331,Process Change,Successful,-0.09998297793016292,10
1332,Process Change,Unsuccessful,0.8840782059537249,4
1333,Technology Change,Partially Successful,1.3416986274500156,12
1334,Process Change,Successful,0.37941345881560495,8
1335,Technology Change,Successful,0.44528195575504714,5
1336,Technology Change,Successful,1.3650553904475315,20
1337,Process Change,Partially Successful,0.9522828093457627,3
1338,Process Change,Partially Successful,0.37497735950236577,4
1339,Cultural Change,Unsuccessful,1.3815799107835796,7
1340,Process Change,Successful,0.14637201639676367,10
1341,Technology Change,Successful,0.6134744134693415,7
1342,Technology Change,Unsuccessful,0.7849956290527764,12
1343,Cultural Change,Partially Successful,1.3121153586668055,22
1344,Cultural Change,Partially Successful,1.7624701945759718,23
1345,Cultural Change,Unsuccessful,0.5506666993553082,19
1346,Process Change,Partially Successful,-0.15765608945663823,6
1347,Process Change,Successful,1.2276976378886253,5
1348,Technology Change,Successful,-0.04796285923265403,15
1349,Cultural Change,Successful,-0.024407175494455646,23
1350,Process Change,Successful,-0.3300227597342707,16
1351,Technology Change,Unsuccessful,0.20531353390477536,16
1352,Technology Change,Successful,0.3453823530999369,3
1353,Process Change,Successful,1.2639021561267882,16
1354,Process Change,Unsuccessful,-0.36743761321392465,17
1355,Cultural Change,Partially Successful,1.2787839995421242,15
1356,Technology Change,Partially Successful,1.1588697581325826,5
1357,Technology Change,Partially Successful,1.7018877177066325,2
1358,Cultural Change,Partially Successful,-0.3602450359648941,17
1359,Cultural Change,Partially Successful,0.30010654396641545,8
1360,Process Change,Successful,-0.2603112949346771,7
1361,Process Change,Unsuccessful,0.10628025776524208,15
1362,Technology Change,Partially Successful,0.9195791658146084,8
1363,Technology Change,Successful,1.316519737132377,16
1364,Process Change,Successful,1.9395398931861814,13
1365,Cultural Change,Partially Successful,0.8495383199654987,2
1366,Cultural Change,Successful,0.060173380725996206,5
1367,Process Change,Partially Successful,0.7379451933192946,8
1368,Cultural Change,Partially Successful,0.3353921314350893,8
1369,Process Change,Successful,-0.47019988102909427,2
1370,Cultural Change,Partially Successful,0.5462406119132202,12
1371,Cultural Change,Unsuccessful,1.59887764642996,22
1372,Process Change,Unsuccessful,1.4304396731379336,7
1373,Technology Change,Unsuccessful,-0.1750517817366763,21
1374,Cultural Change,Unsuccessful,-0.40848649587700026,2
1375,Cultural Change,Unsuccessful,1.7404463695140167,1
1376,Technology Change,Unsuccessful,0.5729860554371953,14
1377,Cultural Change,Partially Successful,0.7438053643179199,10
1378,Technology Change,Partially Successful,0.45807343185458804,20
1379,Process Change,Unsuccessful,1.4299184223818129,13
1380,Cultural Change,Partially Successful,-0.3509501166803548,13
1381,Process Change,Unsuccessful,0.9757778379379625,19
1382,Technology Change,Successful,1.601211017248413,13
1383,Cultural Change,Unsuccessful,1.2941560833865833,18
1384,Technology Change,Unsuccessful,1.1183498310808309,12
1385,Cultural Change,Successful,1.8345019724737939,18
1386,Process Change,Successful,1.9161902634918926,8
1387,Cultural Change,Unsuccessful,0.0662425876542796,9
1388,Cultural Change,Partially Successful,1.2063307640810186,7
1389,Cultural Change,Successful,0.7728297624038105,6
1390,Technology Change,Unsuccessful,-0.1139349850792627,6
1391,Technology Change,Partially Successful,-0.0017132724792521814,5
1392,Cultural Change,Successful,-0.2960855499282515,2
1393,Cultural Change,Partially Successful,0.2312661796454314,3
1394,Cultural Change,Unsuccessful,-0.15499610287003512,8
1395,Process Change,Unsuccessful,0.7806549910120333,2
1396,Process Change,Partially Successful,0.8206545733296882,17
1397,Technology Change,Partially Successful,0.6788803187751942,4
1398,Cultural Change,Successful,1.45087028415359,16
1399,Technology Change,Successful,1.3477079448340639,4
1400,Process Change,Successful,-0.355271463307044,8
1401,Cultural Change,Partially Successful,0.8312871098413113,17
1402,Technology Change,Unsuccessful,0.8353613965147291,20
1403,Technology Change,Successful,1.6310832566838425,1
1404,Technology Change,Unsuccessful,1.876000336210268,21
1405,Cultural Change,Partially Successful,1.2086107396041161,1
1406,Technology Change,Successful,1.0431252188758224,9
1407,Technology Change,Unsuccessful,0.20406082875115295,19
1408,Cultural Change,Partially Successful,0.9749876173272116,6
1409,Cultural Change,Partially Successful,-0.3891048415394925,4
1410,Process Change,Successful,0.2188524554604231,7
1411,Technology Change,Partially Successful,-0.3404909144537672,21
1412,Cultural Change,Unsuccessful,0.5546145279510901,3
1413,Process Change,Successful,1.9222623701842712,15
1414,Technology Change,Successful,-0.060458019513294325,19
1415,Technology Change,Unsuccessful,-0.22053663071296342,4
1416,Technology Change,Unsuccessful,1.0195875426613126,5
1417,Process Change,Successful,1.64340329921301,22
1418,Cultural Change,Successful,0.1185332847497329,1
1419,Technology Change,Partially Successful,1.809445910941656,14
1420,Cultural Change,Successful,1.5449087846865934,17
1421,Cultural Change,Successful,1.230894874699439,6
1422,Cultural Change,Unsuccessful,-0.12244884465555839,13
1423,Process Change,Successful,1.5634658893025994,14
1424,Cultural Change,Partially Successful,1.2825537755898062,20
1425,Cultural Change,Unsuccessful,1.195665618943289,6
1426,Technology Change,Successful,-0.22700961833164263,16
1427,Technology Change,Unsuccessful,-0.12355744139047037,7
1428,Technology Change,Partially Successful,-0.11375881638937113,6
1429,Cultural Change,Successful,1.4660182895017095,15
1430,Process Change,Unsuccessful,0.8044485686370375,9
1431,Process Change,Successful,-0.4861250783237354,5
1432,Technology Change,Successful,1.3122471351672478,22
1433,Technology Change,Unsuccessful,0.010421992722907003,20
1434,Process Change,Unsuccessful,1.5825809751093218,8
1435,Technology Change,Partially Successful,0.0013018054219942066,15
1436,Cultural Change,Partially Successful,-0.016616356410740052,18
1437,Technology Change,Unsuccessful,0.03373770064341386,20
1438,Cultural Change,Successful,0.8235886291347121,16
1439,Process Change,Unsuccessful,1.8363889469061134,16
1440,Cultural Change,Partially Successful,1.8682617001319954,4
1441,Process Change,Successful,1.1930849154264975,11
1442,Process Change,Successful,1.257192396252557,4
1443,Process Change,Successful,0.3367547440095041,5
1444,Process Change,Partially Successful,1.2379872533855325,19
1445,Process Change,Partially Successful,0.7747641440522024,1
1446,Technology Change,Successful,0.4042085336125547,8
1447,Cultural Change,Unsuccessful,0.11595623331441363,20
1448,Cultural Change,Successful,1.015839890733968,11
1449,Process Change,Unsuccessful,-0.3733727699448476,18
1450,Cultural Change,Unsuccessful,0.2615923422312345,1
1451,Cultural Change,Successful,1.8475678363815056,2
1452,Process Change,Unsuccessful,-0.2776283089123439,15
1453,Cultural Change,Partially Successful,1.6234802467764187,22
1454,Cultural Change,Unsuccessful,-0.08941087362358807,9
1455,Cultural Change,Partially Successful,1.4142107167831206,7
1456,Cultural Change,Successful,0.8758814747763204,5
1457,Process Change,Successful,0.9959778177988634,9
1458,Process Change,Unsuccessful,0.0015874620666069816,14
1459,Technology Change,Successful,1.8489374418466298,11
1460,Cultural Change,Successful,-0.22942673836024646,9
1461,Cultural Change,Partially Successful,0.13076174719050937,22
1462,Technology Change,Partially Successful,1.74522176701017,15
1463,Cultural Change,Partially Successful,1.7705349418535556,3
1464,Cultural Change,Unsuccessful,0.7316750329847739,2
1465,Technology Change,Partially Successful,0.48709384990178506,3
1466,Technology Change,Partially Successful,1.3365504437908768,12
1467,Process Change,Successful,1.8900016147550769,3
1468,Technology Change,Unsuccessful,-0.38685085483745674,6
1469,Process Change,Partially Successful,1.4578018713592766,3
1470,Technology Change,Partially Successful,1.2578677935809084,13
1471,Process Change,Unsuccessful,0.8522444985401936,7
1472,Process Change,Successful,-0.11834896866607503,7
1473,Technology Change,Successful,1.875117357692495,4
1474,Technology Change,Successful,-0.34117493214212463,20
1475,Technology Change,Successful,0.6790686571042432,10
1476,Technology Change,Unsuccessful,0.24656206543411074,11
1477,Process Change,Successful,1.208110707910724,17
1478,Process Change,Unsuccessful,0.6404654872948008,15
1479,Cultural Change,Partially Successful,0.9247965304148194,19
1480,Technology Change,Unsuccessful,-0.085391994398543,3
1481,Technology Change,Partially Successful,1.948331711190356,4
1482,Technology Change,Successful,-0.2622696361852568,17
1483,Cultural Change,Successful,-0.3608814827574934,8
1484,Technology Change,Unsuccessful,1.4799987380191197,21
1485,Cultural Change,Successful,0.5876119942625491,15
1486,Process Change,Successful,-0.16063411292582608,19
1487,Technology Change,Successful,-0.47883769096776896,23
1488,Process Change,Unsuccessful,0.49026439085737583,10
1489,Technology Change,Successful,0.6066686281858105,13
1490,Technology Change,Unsuccessful,1.5757900058649144,16
1491,Process Change,Successful,1.1531313763459758,10
1492,Cultural Change,Unsuccessful,0.1793307300559731,20
1493,Cultural Change,Successful,0.2741982905792075,23
1494,Technology Change,Partially Successful,1.7435809576298409,13
1495,Process Change,Unsuccessful,1.1538687649737809,16
1496,Process Change,Successful,1.2036833617230882,12
1497,Technology Change,Partially Successful,0.7224403825374748,22
1498,Process Change,Partially Successful,1.9093589346113804,12
1499,Technology Change,Partially Successful,0.01358300584740424,16
1500,Technology Change,Partially Successful,1.8477467215094632,2
1501,Cultural Change,Partially Successful,0.6031591223615052,7
1502,Cultural Change,Unsuccessful,1.8978646666823602,4
1503,Cultural Change,Unsuccessful,0.22717651397496808,1
1504,Technology Change,Partially Successful,1.1397024868803498,9
1505,Process Change,Successful,0.6303206720990788,17
1506,Process Change,Partially Successful,1.6151897774376756,19
1507,Process Change,Unsuccessful,-0.4788823697827467,20
1508,Cultural Change,Successful,0.23024409302537086,15
1509,Process Change,Unsuccessful,0.015728601495220595,9
1510,Technology Change,Successful,-0.40946486790241665,15
1511,Cultural Change,Unsuccessful,-0.26852515239227503,16
1512,Technology Change,Partially Successful,0.5323941155629046,3
1513,Process Change,Unsuccessful,-0.4495275364231728,7
1514,Process Change,Partially Successful,1.360390169593976,7
1515,Process Change,Partially Successful,0.02086812838447827,22
1516,Cultural Change,Unsuccessful,0.0316684669080709,2
1517,Technology Change,Successful,1.7193493362428258,19
1518,Cultural Change,Successful,1.945657881495365,22
1519,Cultural Change,Partially Successful,-0.1720223790765747,20
1520,Technology Change,Unsuccessful,1.0389387873392113,3
1521,Technology Change,Successful,1.0611642866502717,17
1522,Cultural Change,Unsuccessful,1.3465165224329727,9
1523,Process Change,Successful,1.9956257832713353,12
1524,Technology Change,Partially Successful,-0.10202302238347627,4
1525,Cultural Change,Unsuccessful,-0.3775172057536592,15
1526,Technology Change,Partially Successful,0.12848888108270773,1
1527,Process Change,Unsuccessful,-0.00959598325490596,23
1528,Cultural Change,Partially Successful,0.9005300307376318,1
1529,Cultural Change,Partially Successful,0.8262978729877939,12
1530,Cultural Change,Successful,-0.07184518750937907,8
1531,Cultural Change,Unsuccessful,0.5304831562816679,5
1532,Technology Change,Partially Successful,-0.02712345317070386,17
1533,Process Change,Unsuccessful,1.5941398161228957,7
1534,Cultural Change,Partially Successful,0.5403713889835442,8
1535,Cultural Change,Unsuccessful,0.5554532010588153,3
1536,Technology Change,Partially Successful,0.33439823829374893,4
1537,Process Change,Partially Successful,1.1244418797411244,6
1538,Cultural Change,Partially Successful,1.5866195088101933,18
1539,Technology Change,Successful,0.9352637965454693,7
1540,Cultural Change,Successful,1.1927083878908475,15
1541,Technology Change,Partially Successful,0.9586521812799496,23
1542,Technology Change,Partially Successful,1.7163737124039793,1
1543,Process Change,Partially Successful,-0.49701098476375366,15
1544,Process Change,Partially Successful,0.09913025844512391,13
1545,Cultural Change,Partially Successful,0.4584568458347045,1
1546,Process Change,Partially Successful,-0.3164699700501956,11
1547,Process Change,Unsuccessful,1.3346068844233159,16
1548,Technology Change,Partially Successful,1.874161510583113,12
1549,Process Change,Successful,1.7541907887858774,17
1550,Technology Change,Partially Successful,1.853101187698297,19
1551,Technology Change,Unsuccessful,0.2811624514676646,15
1552,Technology Change,Successful,1.0897561976358094,8
1553,Technology Change,Unsuccessful,0.8951255595886454,8
1554,Cultural Change,Partially Successful,0.37771999874622675,12
1555,Process Change,Unsuccessful,0.7361513453880102,21
1556,Process Change,Successful,1.3178468988318743,10
1557,Cultural Change,Partially Successful,-0.06119932044413118,23
1558,Technology Change,Unsuccessful,0.03310913331846255,5
1559,Process Change,Partially Successful,1.0378072833521397,7
1560,Process Change,Successful,0.8233341604100315,1
1561,Technology Change,Successful,1.2514472312040934,21
1562,Process Change,Unsuccessful,1.4574356153543473,2
1563,Process Change,Unsuccessful,-0.18427417194590023,14
1564,Cultural Change,Unsuccessful,-0.486029396074014,20
1565,Technology Change,Partially Successful,1.5880916796772322,21
1566,Cultural Change,Partially Successful,0.18374768713795242,13
1567,Cultural Change,Successful,1.1449160416533544,22
1568,Technology Change,Unsuccessful,1.6555542282334712,15
1569,Process Change,Unsuccessful,0.8525894886504466,6
1570,Cultural Change,Partially Successful,1.5401530487276442,17
1571,Process Change,Unsuccessful,-0.05447776379768604,20
1572,Technology Change,Unsuccessful,1.2724906997850665,15
1573,Technology Change,Partially Successful,1.0583750770423912,11
1574,Technology Change,Partially Successful,1.02785558943892,16
1575,Cultural Change,Partially Successful,-0.04587762130645695,11
1576,Process Change,Unsuccessful,0.11614063699364452,1
1577,Technology Change,Unsuccessful,1.342929915071515,17
1578,Technology Change,Successful,1.0223714088858578,8
1579,Cultural Change,Partially Successful,-0.2374377140811022,9
1580,Technology Change,Unsuccessful,-0.3491780925429373,2
1581,Cultural Change,Unsuccessful,1.977126376785261,1
1582,Technology Change,Successful,1.0606982037277617,17
1583,Process Change,Partially Successful,-0.3743025168648932,9
1584,Technology Change,Partially Successful,-0.14925929272430483,9
1585,Process Change,Successful,-0.05760363202340785,15
1586,Cultural Change,Successful,-0.26005451026997733,8
1587,Technology Change,Partially Successful,0.43405828856001105,17
1588,Technology Change,Successful,-0.486679110824383,7
1589,Cultural Change,Partially Successful,0.7161480445302517,11
1590,Technology Change,Unsuccessful,1.1516062822124653,23
1591,Technology Change,Partially Successful,1.3439199070364691,9
1592,Technology Change,Unsuccessful,1.9875563388968343,13
1593,Cultural Change,Successful,0.062234036568660445,20
1594,Cultural Change,Partially Successful,1.237054087160601,11
1595,Cultural Change,Unsuccessful,0.1689882019312432,1
1596,Cultural Change,Partially Successful,0.5614233533366202,4
1597,Process Change,Partially Successful,1.713204104768192,7
1598,Technology Change,Partially Successful,0.45872470745618166,23
1599,Technology Change,Successful,0.37054065593649677,1
1600,Technology Change,Unsuccessful,1.9922637211187588,19
1601,Process Change,Partially Successful,0.44975595063138885,3
1602,Cultural Change,Partially Successful,1.210224950929899,8
1603,Process Change,Successful,-0.20325268529112855,8
1604,Cultural Change,Successful,0.605357466021089,5
1605,Technology Change,Unsuccessful,0.654773230408443,15
1606,Cultural Change,Successful,0.49519841356914474,8
1607,Cultural Change,Partially Successful,0.4260218462098102,3
1608,Cultural Change,Successful,1.9346933670267603,5
1609,Cultural Change,Unsuccessful,-0.30687313834815444,23
1610,Process Change,Successful,1.2544032112682144,22
1611,Process Change,Partially Successful,1.5718401923588448,23
1612,Process Change,Partially Successful,1.8221225317260914,13
1613,Technology Change,Partially Successful,1.8635179817586223,22
1614,Process Change,Successful,1.9514048204893522,17
1615,Technology Change,Partially Successful,0.12107946031974115,17
1616,Process Change,Unsuccessful,0.34553879089328077,13
1617,Cultural Change,Unsuccessful,1.7911672863224801,5
1618,Technology Change,Partially Successful,-0.3573522463912702,20
1619,Cultural Change,Partially Successful,-0.2571695984026244,7
1620,Cultural Change,Successful,1.277536418588934,3
